,Mean,executer,agar,timepoint,plate,serial_num,spot,normalized
5215,131.793,ot2,YPD,87,2,6,1,1.692909441233141
5216,130.968,ot2,YPD,87,2,6,2,1.7202527156423626
5217,128.979,ot2,YPD,87,2,6,3,1.6978293206260615
5218,128.624,ot2,YPD,87,2,6,4,1.694025919291961
5219,97.351,ot2,YPD,87,2,6,5,1.243530133101704
5220,134.43,ot2,YPD,88,1,1,1,1.7411859181928866
5221,132.686,ot2,YPD,88,1,1,2,1.7238440451598651
5222,132.012,ot2,YPD,88,1,1,3,1.714552893045003
5223,131.185,ot2,YPD,88,1,1,4,1.7018226632937667
5224,125.248,ot2,YPD,88,1,1,5,1.618818663564689
5225,134.392,ot2,YPD,88,1,2,1,1.7451013491579126
5226,129.992,ot2,YPD,88,1,2,2,1.6767536052421124
5227,128.184,ot2,YPD,88,1,2,3,1.656059842641758
5228,124.623,ot2,YPD,88,1,2,4,1.6150406925509304
5229,122.254,ot2,YPD,88,1,2,5,1.5971102721203967
5230,135.184,ot2,YPD,88,1,3,1,1.7463376824699652
5231,130.629,ot2,YPD,88,1,3,2,1.6800077165455598
5232,128.251,ot2,YPD,88,1,3,3,1.648428060975296
5233,128.238,ot2,YPD,88,1,3,4,1.6509133977882768
5234,117.641,ot2,YPD,88,1,3,5,1.5261007186778404
5235,133.22,ot2,YPD,88,1,4,1,1.7275497633404655
5236,129.234,ot2,YPD,88,1,4,2,1.6751655929588969
5237,126.387,ot2,YPD,88,1,4,3,1.6274610798490836
5238,123.516,ot2,YPD,88,1,4,4,1.582848501935054
5239,113.112,ot2,YPD,88,1,4,5,1.4536014907151578
5240,131.883,ot2,YPD,88,1,5,1,1.7029466453179072
5241,129.657,ot2,YPD,88,1,5,2,1.6661569302732018
5242,128.787,ot2,YPD,88,1,5,3,1.6565096596609474
5243,126.887,ot2,YPD,88,1,5,4,1.6382239781031325
5244,117.804,ot2,YPD,88,1,5,5,1.5179558544976612
5245,130.766,ot2,YPD,88,1,6,1,1.6486919246044254
5246,130.173,ot2,YPD,88,1,6,2,1.6554921087103052
5247,129.597,ot2,YPD,88,1,6,3,1.6591601587504805
5248,124.6,ot2,YPD,88,1,6,4,1.6029022049553607
5249,95.304,ot2,YPD,88,1,6,5,1.2086593702045632
5250,135.458,ot2,YPD,88,2,1,1,1.7734515128107775
5251,134.1,ot2,YPD,88,2,1,2,1.7603045418745076
5252,133.985,ot2,YPD,88,2,1,3,1.7498138982121172
5253,130.354,ot2,YPD,88,2,1,4,1.704686927865251
5254,128.92,ot2,YPD,88,2,1,5,1.6682626361965889
5255,135.584,ot2,YPD,88,2,2,1,1.7740327371216975
5256,131.224,ot2,YPD,88,2,2,2,1.7067568446380956
5257,129.99,ot2,YPD,88,2,2,3,1.6584376315688751
5258,121.064,ot2,YPD,88,2,2,4,1.5692435319126874
5259,114.902,ot2,YPD,88,2,2,5,1.4995954164600245
5260,137.042,ot2,YPD,88,2,3,1,1.787426633624625
5261,133.675,ot2,YPD,88,2,3,2,1.721351584531981
5262,132.752,ot2,YPD,88,2,3,3,1.6981822368336894
5263,126.402,ot2,YPD,88,2,3,4,1.6279267444556065
5264,110.779,ot2,YPD,88,2,3,5,1.446238805190736
5265,135.423,ot2,YPD,88,2,4,1,1.7690790333115611
5266,131.895,ot2,YPD,88,2,4,2,1.7176064591743716
5267,129.582,ot2,YPD,88,2,4,3,1.6756798696512394
5268,121.669,ot2,YPD,88,2,4,4,1.5642710208279762
5269,116.551,ot2,YPD,88,2,4,5,1.5220502775057134
5270,133.604,ot2,YPD,88,2,5,1,1.751264910211037
5271,130.394,ot2,YPD,88,2,5,2,1.707487625383024
5272,127.5,ot2,YPD,88,2,5,3,1.6631013252634874
5273,123.097,ot2,YPD,88,2,5,4,1.6062345864269216
5274,107.141,ot2,YPD,88,2,5,5,1.421420611335173
5275,131.754,ot2,YPD,88,2,6,1,1.692408477842004
5276,130.933,ot2,YPD,88,2,6,2,1.7197929938397278
5277,128.999,ot2,YPD,88,2,6,3,1.698092592836363
5278,128.725,ot2,YPD,88,2,6,4,1.6953561268570223
5279,97.665,ot2,YPD,88,2,6,5,1.2475410673683671
5280,134.407,ot2,YPD,89,1,1,1,1.7408880138849312
5281,132.63,ot2,YPD,89,1,1,2,1.7231164984214833
5282,131.994,ot2,YPD,89,1,1,3,1.7143191116306251
5283,131.175,ot2,YPD,89,1,1,4,1.7016929363689437
5284,125.311,ot2,YPD,89,1,1,5,1.6196329326612382
5285,134.358,ot2,YPD,89,1,2,1,1.7446598537871214
5286,129.989,ot2,YPD,89,1,2,2,1.6767149085468105
5287,128.18,ot2,YPD,89,1,2,3,1.656008165058202
5288,124.655,ot2,YPD,89,1,2,4,1.61545539370691
5289,122.405,ot2,YPD,89,1,2,5,1.599082916378173
5290,135.163,ot2,YPD,89,1,3,1,1.7460663996899628
5291,130.645,ot2,YPD,89,1,3,2,1.6802134910938205
5292,128.252,ot2,YPD,89,1,3,3,1.6484409141153185
5293,128.279,ot2,YPD,89,1,3,4,1.6514412245581058
5294,117.803,ot2,YPD,89,1,3,5,1.528202267597229
5295,133.212,ot2,YPD,89,1,4,1,1.727446022174674
5296,129.264,ot2,YPD,89,1,4,2,1.6755544609641335
5297,126.435,ot2,YPD,89,1,4,3,1.6280791666130132
5298,123.675,ot2,YPD,89,1,4,4,1.5848860753005098
5299,113.343,ot2,YPD,89,1,4,5,1.4565700700379105
5300,131.858,ot2,YPD,89,1,5,1,1.7026238314136666
5301,129.692,ot2,YPD,89,1,5,2,1.6666066976792002
5302,128.804,ot2,YPD,89,1,5,3,1.6567283204280607
5303,126.948,ot2,YPD,89,1,5,4,1.6390115423348053
5304,118.078,ot2,YPD,89,1,5,5,1.5214864638499106
5305,130.717,ot2,YPD,89,1,6,1,1.6480741347790455
5306,130.187,ot2,YPD,89,1,6,2,1.655670155536621
5307,129.597,ot2,YPD,89,1,6,3,1.6591601587504805
5308,124.675,ot2,YPD,89,1,6,4,1.603867033730414
5309,95.376,ot2,YPD,89,1,6,5,1.2095724848131286
5310,135.309,ot2,YPD,89,2,1,1,1.771500765897278
5311,133.939,ot2,YPD,89,2,1,2,1.7581911262798633
5312,133.841,ot2,YPD,89,2,1,3,1.7479332906714031
5313,130.263,ot2,YPD,89,2,1,4,1.7034968875869645
5314,128.895,ot2,YPD,89,2,1,5,1.6679391288594425
5315,135.508,ot2,YPD,89,2,2,1,1.7730383241524592
5316,131.058,ot2,YPD,89,2,2,2,1.7045977758990698
5317,129.843,ot2,YPD,89,2,2,3,1.6565621770582155
5318,121.042,ot2,YPD,89,2,2,4,1.5689583657385804
5319,115.0,ot2,YPD,89,2,2,5,1.5008744224896244
5320,136.989,ot2,YPD,89,2,3,1,1.786735359332203
5321,133.543,ot2,YPD,89,2,3,2,1.7196518021556333
5322,132.623,ot2,YPD,89,2,3,3,1.6965320507080448
5323,126.404,ot2,YPD,89,2,3,4,1.6279525023826082
5324,110.931,ot2,YPD,89,2,3,5,1.4482231912060366
5325,135.359,ot2,YPD,89,2,4,1,1.7682429784454607
5326,131.816,ot2,YPD,89,2,4,2,1.7165776793853365
5327,129.504,ot2,YPD,89,2,4,3,1.6746712185281452
5328,121.777,ot2,YPD,89,2,4,4,1.565659552584212
5329,116.856,ot2,YPD,89,2,4,5,1.5260333006856022
5330,133.505,ot2,YPD,89,2,5,1,1.7499672303054137
5331,130.268,ot2,YPD,89,2,5,2,1.7058376764528718
5332,127.385,ot2,YPD,89,2,5,3,1.6616012730877596
5333,123.128,ot2,YPD,89,2,5,4,1.6066390907786057
5334,107.375,ot2,YPD,89,2,5,5,1.4245250477605602
5335,131.596,ot2,YPD,89,2,6,1,1.6903789338471422
5336,130.785,ot2,YPD,89,2,6,2,1.7178490273600149
5337,128.893,ot2,YPD,89,2,6,3,1.6966972501217634
5338,128.695,ot2,YPD,89,2,6,4,1.6949610156990833
5339,97.885,ot2,YPD,89,2,6,5,1.250351276090233
5340,134.537,ot2,YPD,90,1,1,1,1.7425718208429395
5341,132.759,ot2,YPD,90,1,1,2,1.7247924543009705
5342,132.097,ot2,YPD,90,1,1,3,1.7156568608351193
5343,131.285,ot2,YPD,90,1,1,4,1.7031199325419992
5344,125.459,ot2,YPD,90,1,1,5,1.6215458187928138
5345,134.524,ot2,YPD,90,1,2,1,1.7468153900092196
5346,130.103,ot2,YPD,90,1,2,2,1.678185382968295
5347,128.291,ot2,YPD,90,1,2,3,1.657442218001886
5348,124.839,ot2,YPD,90,1,2,4,1.6178399253537918
5349,122.643,ot2,YPD,90,1,2,5,1.6021921172612903
5350,135.338,ot2,YPD,90,1,3,1,1.7483270895233174
5351,130.756,ot2,YPD,90,1,3,2,1.681641052022378
5352,128.375,ot2,YPD,90,1,3,3,1.6500218503380375
5353,128.474,ot2,YPD,90,1,3,4,1.6539516201707063
5354,118.074,ot2,YPD,90,1,3,5,1.5317178216537377
5355,133.4,ot2,YPD,90,1,4,1,1.729883939570771
5356,129.378,ot2,YPD,90,1,4,2,1.6770321593840327
5357,126.573,ot2,YPD,90,1,4,3,1.6298561660593105
5358,123.949,ot2,YPD,90,1,4,4,1.5883973652510444
5359,113.681,ot2,YPD,90,1,4,5,1.4609137055837564
5360,132.025,ot2,YPD,90,1,5,1,1.704780228293993
5361,129.786,ot2,YPD,90,1,5,2,1.6678146444267394
5362,128.942,ot2,YPD,90,1,5,3,1.658503331361099
5363,127.149,ot2,YPD,90,1,5,4,1.641606631032613
5364,118.454,ot2,YPD,90,1,5,5,1.5263313876325588
5365,130.848,ot2,YPD,90,1,6,1,1.6497257769652651
5366,130.261,ot2,YPD,90,1,6,2,1.6566112601900014
5367,129.725,ot2,YPD,90,1,6,3,1.6607988733836896
5368,124.881,ot2,YPD,90,1,6,4,1.6065170967658942
5369,95.515,ot2,YPD,90,1,6,5,1.2113353032935537
5370,135.299,ot2,YPD,90,2,1,1,1.771369843285634
5371,133.914,ot2,YPD,90,2,1,2,1.7578629561564711
5372,133.863,ot2,YPD,90,2,1,3,1.7482206057123455
5373,130.287,ot2,YPD,90,2,1,4,1.7038107443636554
5374,128.969,ot2,YPD,90,2,1,5,1.6688967105773955
5375,135.517,ot2,YPD,90,2,2,1,1.773156083583027
5376,131.033,ot2,YPD,90,2,2,2,1.7042726149443972
5377,129.85,ot2,YPD,90,2,2,3,1.656651484415866
5378,121.099,ot2,YPD,90,2,2,4,1.569697205371494
5379,115.19,ot2,YPD,90,2,2,5,1.503354128057216
5380,137.03,ot2,YPD,90,2,3,1,1.7872701186904918
5381,133.574,ot2,YPD,90,2,3,2,1.7200509934712906
5382,132.672,ot2,YPD,90,2,3,3,1.6971588655929797
5383,126.512,ot2,YPD,90,2,3,4,1.6293434304407182
5384,111.192,ot2,YPD,90,2,3,5,1.4516305908770464
5385,135.442,ot2,YPD,90,2,4,1,1.769327237099935
5386,131.855,ot2,YPD,90,2,4,2,1.7170855580153663
5387,129.588,ot2,YPD,90,2,4,3,1.6757574581991697
5388,121.954,ot2,YPD,90,2,4,4,1.5679352018513757
5389,117.277,ot2,YPD,90,2,4,5,1.5315311785830883
5390,133.539,ot2,YPD,90,2,5,1,1.750412898151789
5391,130.234,ot2,YPD,90,2,5,2,1.7053924521383863
5392,127.399,ot2,YPD,90,2,5,3,1.6617838881352394
5393,123.213,ot2,YPD,90,2,5,4,1.6077482156138678
5394,107.703,ot2,YPD,90,2,5,5,1.428876565485035
5395,131.596,ot2,YPD,90,2,6,1,1.6903789338471422
5396,130.769,ot2,YPD,90,2,6,2,1.7176388688216675
5397,128.928,ot2,YPD,90,2,6,3,1.6971579764897915
5398,128.769,ot2,YPD,90,2,6,4,1.695935623222
5399,98.168,ot2,YPD,90,2,6,5,1.2539662264006337
5400,76.825,ot2,YPD-TM,1,1,1,1,1.0
5401,75.303,ot2,YPD-TM,1,1,1,2,1.0
5402,74.98,ot2,YPD-TM,1,1,1,3,1.0
5403,75.113,ot2,YPD-TM,1,1,1,4,1.0
5404,76.459,ot2,YPD-TM,1,1,1,5,1.0
5405,74.731,ot2,YPD-TM,1,1,2,1,1.0
5406,74.788,ot2,YPD-TM,1,1,2,2,1.0
5407,74.683,ot2,YPD-TM,1,1,2,3,1.0
5408,74.453,ot2,YPD-TM,1,1,2,4,1.0
5409,75.077,ot2,YPD-TM,1,1,2,5,1.0
5410,74.467,ot2,YPD-TM,1,1,3,1,1.0
5411,74.379,ot2,YPD-TM,1,1,3,2,1.0
5412,74.82,ot2,YPD-TM,1,1,3,3,1.0
5413,74.43,ot2,YPD-TM,1,1,3,4,1.0
5414,74.601,ot2,YPD-TM,1,1,3,5,1.0
5415,74.117,ot2,YPD-TM,1,1,4,1,1.0
5416,74.126,ot2,YPD-TM,1,1,4,2,1.0
5417,74.614,ot2,YPD-TM,1,1,4,3,1.0
5418,74.735,ot2,YPD-TM,1,1,4,4,1.0
5419,74.631,ot2,YPD-TM,1,1,4,5,1.0
5420,74.083,ot2,YPD-TM,1,1,5,1,1.0
5421,74.098,ot2,YPD-TM,1,1,5,2,1.0
5422,74.19,ot2,YPD-TM,1,1,5,3,1.0
5423,75.103,ot2,YPD-TM,1,1,5,4,1.0
5424,74.992,ot2,YPD-TM,1,1,5,5,1.0
5425,74.282,ot2,YPD-TM,1,1,6,1,1.0
5426,74.035,ot2,YPD-TM,1,1,6,2,1.0
5427,74.397,ot2,YPD-TM,1,1,6,3,1.0
5428,74.38,ot2,YPD-TM,1,1,6,4,1.0
5429,74.877,ot2,YPD-TM,1,1,6,5,1.0
5430,78.947,ot2,YPD-TM,1,2,1,1,1.0
5431,77.346,ot2,YPD-TM,1,2,1,2,1.0
5432,77.274,ot2,YPD-TM,1,2,1,3,1.0
5433,77.851,ot2,YPD-TM,1,2,1,4,1.0
5434,78.917,ot2,YPD-TM,1,2,1,5,1.0
5435,77.783,ot2,YPD-TM,1,2,2,1,1.0
5436,76.725,ot2,YPD-TM,1,2,2,2,1.0
5437,77.033,ot2,YPD-TM,1,2,2,3,1.0
5438,76.896,ot2,YPD-TM,1,2,2,4,1.0
5439,77.29,ot2,YPD-TM,1,2,2,5,1.0
5440,77.066,ot2,YPD-TM,1,2,3,1,1.0
5441,77.207,ot2,YPD-TM,1,2,3,2,1.0
5442,76.617,ot2,YPD-TM,1,2,3,3,1.0
5443,76.968,ot2,YPD-TM,1,2,3,4,1.0
5444,76.902,ot2,YPD-TM,1,2,3,5,1.0
5445,77.419,ot2,YPD-TM,1,2,4,1,1.0
5446,77.626,ot2,YPD-TM,1,2,4,2,1.0
5447,77.592,ot2,YPD-TM,1,2,4,3,1.0
5448,77.19,ot2,YPD-TM,1,2,4,4,1.0
5449,76.901,ot2,YPD-TM,1,2,4,5,1.0
5450,77.22,ot2,YPD-TM,1,2,5,1,1.0
5451,77.648,ot2,YPD-TM,1,2,5,2,1.0
5452,77.553,ot2,YPD-TM,1,2,5,3,1.0
5453,77.661,ot2,YPD-TM,1,2,5,4,1.0
5454,77.321,ot2,YPD-TM,1,2,5,5,1.0
5455,78.658,ot2,YPD-TM,1,2,6,1,1.0
5456,77.266,ot2,YPD-TM,1,2,6,2,1.0
5457,76.938,ot2,YPD-TM,1,2,6,3,1.0
5458,77.64,ot2,YPD-TM,1,2,6,4,1.0
5459,77.383,ot2,YPD-TM,1,2,6,5,1.0
5460,76.671,ot2,YPD-TM,2,1,1,1,0.997995444191344
5461,75.064,ot2,YPD-TM,2,1,1,2,0.9968261556644488
5462,74.735,ot2,YPD-TM,2,1,1,3,0.996732461989864
5463,74.898,ot2,YPD-TM,2,1,1,4,0.9971376459467736
5464,76.194,ot2,YPD-TM,2,1,1,5,0.9965340901659712
5465,74.604,ot2,YPD-TM,2,1,2,1,0.9983005713826928
5466,74.576,ot2,YPD-TM,2,1,2,2,0.9971653206396748
5467,74.475,ot2,YPD-TM,2,1,2,3,0.997214894956014
5468,74.281,ot2,YPD-TM,2,1,2,4,0.9976898177373644
5469,74.852,ot2,YPD-TM,2,1,2,5,0.99700307684111
5470,74.374,ot2,YPD-TM,2,1,3,1,0.998751124659245
5471,74.227,ot2,YPD-TM,2,1,3,2,0.9979564124282392
5472,74.614,ot2,YPD-TM,2,1,3,3,0.9972467254744722
5473,74.263,ot2,YPD-TM,2,1,3,4,0.9977562810694612
5474,74.401,ot2,YPD-TM,2,1,3,5,0.9973190707899358
5475,74.081,ot2,YPD-TM,2,1,4,1,0.999514281473886
5476,74.079,ot2,YPD-TM,2,1,4,2,0.9993659444729244
5477,74.492,ot2,YPD-TM,2,1,4,3,0.9983649181118824
5478,74.591,ot2,YPD-TM,2,1,4,4,0.9980731919448718
5479,74.504,ot2,YPD-TM,2,1,4,5,0.9982982942744972
5480,74.119,ot2,YPD-TM,2,1,5,1,1.000485941444056
5481,74.149,ot2,YPD-TM,2,1,5,2,1.0006882776863073
5482,74.204,ot2,YPD-TM,2,1,5,3,1.0001887046771802
5483,75.099,ot2,YPD-TM,2,1,5,4,0.9999467398106602
5484,74.934,ot2,YPD-TM,2,1,5,5,0.999226584168978
5485,74.33,ot2,YPD-TM,2,1,6,1,1.0006461861554616
5486,74.09,ot2,YPD-TM,2,1,6,2,1.0007428918754644
5487,74.471,ot2,YPD-TM,2,1,6,3,1.0009946637633238
5488,74.43,ot2,YPD-TM,2,1,6,4,1.0006722237160528
5489,74.87,ot2,YPD-TM,2,1,6,5,0.9999065133485584
5490,79.074,ot2,YPD-TM,2,2,1,1,1.0016086741738128
5491,77.389,ot2,YPD-TM,2,2,1,2,1.00055594342306
5492,77.294,ot2,YPD-TM,2,2,1,3,1.000258819266506
5493,77.814,ot2,YPD-TM,2,2,1,4,0.9995247331440829
5494,78.877,ot2,YPD-TM,2,2,1,5,0.999493138360556
5495,77.895,ot2,YPD-TM,2,2,2,1,1.001439903320777
5496,76.817,ot2,YPD-TM,2,2,2,2,1.0011990876507006
5497,76.984,ot2,YPD-TM,2,2,2,3,0.999363908974076
5498,76.851,ot2,YPD-TM,2,2,2,4,0.9994147940074908
5499,77.174,ot2,YPD-TM,2,2,2,5,0.9984991590115152
5500,77.226,ot2,YPD-TM,2,2,3,1,1.0020761425271845
5501,77.243,ot2,YPD-TM,2,2,3,2,1.0004662789643426
5502,76.634,ot2,YPD-TM,2,2,3,3,1.0002218828719474
5503,76.875,ot2,YPD-TM,2,2,3,4,0.998791705643904
5504,76.741,ot2,YPD-TM,2,2,3,5,0.9979064263608228
5505,77.625,ot2,YPD-TM,2,2,4,1,1.0026608455288757
5506,77.644,ot2,YPD-TM,2,2,4,2,1.000231881070775
5507,77.654,ot2,YPD-TM,2,2,4,3,1.000799051448603
5508,77.21,ot2,YPD-TM,2,2,4,4,1.0002591009198083
5509,76.794,ot2,YPD-TM,2,2,4,5,0.998608600668392
5510,77.371,ot2,YPD-TM,2,2,5,1,1.001955451955452
5511,77.738,ot2,YPD-TM,2,2,5,2,1.0011590768596743
5512,77.55,ot2,YPD-TM,2,2,5,3,0.9999613167769138
5513,77.684,ot2,YPD-TM,2,2,5,4,1.0002961589472192
5514,77.255,ot2,YPD-TM,2,2,5,5,0.9991464155921418
5515,79.108,ot2,YPD-TM,2,2,6,1,1.0057209692593252
5516,77.589,ot2,YPD-TM,2,2,6,2,1.0041803639375662
5517,77.078,ot2,YPD-TM,2,2,6,3,1.001819646988484
5518,77.756,ot2,YPD-TM,2,2,6,4,1.0014940752189594
5519,77.425,ot2,YPD-TM,2,2,6,5,1.0005427548686403
5520,76.589,ot2,YPD-TM,3,1,1,1,0.9969280833062154
5521,74.993,ot2,YPD-TM,3,1,1,2,0.9958832981421722
5522,74.682,ot2,YPD-TM,3,1,1,3,0.9960256068284876
5523,74.803,ot2,YPD-TM,3,1,1,4,0.9958728848534874
5524,76.074,ot2,YPD-TM,3,1,1,5,0.9949646215618828
5525,74.542,ot2,YPD-TM,3,1,2,1,0.997470929065582
5526,74.525,ot2,YPD-TM,3,1,2,2,0.99648339305771
5527,74.438,ot2,YPD-TM,3,1,2,3,0.9967194676164588
5528,74.218,ot2,YPD-TM,3,1,2,4,0.9968436463272132
5529,74.764,ot2,YPD-TM,3,1,2,5,0.9958309468945216
5530,74.3,ot2,YPD-TM,3,1,3,1,0.997757395893483
5531,74.18,ot2,YPD-TM,3,1,3,2,0.9973245136396026
5532,74.554,ot2,YPD-TM,3,1,3,3,0.9964448008553864
5533,74.198,ot2,YPD-TM,3,1,3,4,0.9968829772941016
5534,74.319,ot2,YPD-TM,3,1,3,5,0.9962198898138096
5535,74.02,ot2,YPD-TM,3,1,4,1,0.998691258415748
5536,74.038,ot2,YPD-TM,3,1,4,2,0.9988128322046244
5537,74.455,ot2,YPD-TM,3,1,4,3,0.9978690326212238
5538,74.554,ot2,YPD-TM,3,1,4,4,0.997578109319596
5539,74.455,ot2,YPD-TM,3,1,4,5,0.997641730648122
5540,74.084,ot2,YPD-TM,3,1,5,1,1.000013498373446
5541,74.11,ot2,YPD-TM,3,1,5,2,1.0001619476908958
5542,74.18,ot2,YPD-TM,3,1,5,3,0.9998652109448714
5543,75.047,ot2,YPD-TM,3,1,5,4,0.9992543573492404
5544,74.873,ot2,YPD-TM,3,1,5,5,0.9984131640708342
5545,74.259,ot2,YPD-TM,3,1,6,1,0.9996903691338414
5546,74.038,ot2,YPD-TM,3,1,6,2,1.0000405213750254
5547,74.415,ot2,YPD-TM,3,1,6,3,1.000241945239727
5548,74.352,ot2,YPD-TM,3,1,6,4,0.9996235547190108
5549,74.79,ot2,YPD-TM,3,1,6,5,0.9988380944749392
5550,79.031,ot2,YPD-TM,3,2,1,1,1.0010640049653563
5551,77.334,ot2,YPD-TM,3,2,1,2,0.9998448529982158
5552,77.21,ot2,YPD-TM,3,2,1,3,0.99917177834718
5553,77.743,ot2,YPD-TM,3,2,1,4,0.9986127345827284
5554,78.778,ot2,YPD-TM,3,2,1,5,0.9982386558029324
5555,77.848,ot2,YPD-TM,3,2,2,1,1.0008356581772366
5556,76.758,ot2,YPD-TM,3,2,2,2,1.0004301075268818
5557,76.904,ot2,YPD-TM,3,2,2,3,0.998325393013384
5558,76.748,ot2,YPD-TM,3,2,2,4,0.9980753225135248
5559,77.087,ot2,YPD-TM,3,2,2,5,0.9973735282701514
5560,77.172,ot2,YPD-TM,3,2,3,1,1.0013754444242595
5561,77.195,ot2,YPD-TM,3,2,3,2,0.9998445736785524
5562,76.561,ot2,YPD-TM,3,2,3,3,0.9992690917159376
5563,76.746,ot2,YPD-TM,3,2,3,4,0.9971156844402868
5564,76.63,ot2,YPD-TM,3,2,3,5,0.9964630308704584
5565,77.588,ot2,YPD-TM,3,2,4,1,1.0021829266717472
5566,77.594,ot2,YPD-TM,3,2,4,2,0.9995877669852884
5567,77.621,ot2,YPD-TM,3,2,4,3,1.0003737498711207
5568,77.114,ot2,YPD-TM,3,2,4,4,0.9990154165047288
5569,76.702,ot2,YPD-TM,3,2,4,5,0.9974122573178502
5570,77.299,ot2,YPD-TM,3,2,5,1,1.0010230510230511
5571,77.668,ot2,YPD-TM,3,2,5,2,1.0002575726354834
5572,77.492,ot2,YPD-TM,3,2,5,3,0.9992134411305816
5573,77.544,ot2,YPD-TM,3,2,5,4,0.9984934523119712
5574,77.138,ot2,YPD-TM,3,2,5,5,0.997633243232757
5575,79.044,ot2,YPD-TM,3,2,6,1,1.0049073202979988
5576,77.544,ot2,YPD-TM,3,2,6,2,1.0035979602930136
5577,76.977,ot2,YPD-TM,3,2,6,3,1.0005069016610777
5578,77.653,ot2,YPD-TM,3,2,6,4,1.0001674394641935
5579,77.314,ot2,YPD-TM,3,2,6,5,0.9991083312872336
5580,76.575,ot2,YPD-TM,4,1,1,1,0.996745850959974
5581,74.987,ot2,YPD-TM,4,1,1,2,0.9958036200416982
5582,74.678,ot2,YPD-TM,4,1,1,3,0.9959722592691383
5583,74.802,ot2,YPD-TM,4,1,1,4,0.9958595715788212
5584,76.046,ot2,YPD-TM,4,1,1,5,0.9945984122209288
5585,74.553,ot2,YPD-TM,4,1,2,1,0.9976181236702306
5586,74.534,ot2,YPD-TM,4,1,2,2,0.9966037332192332
5587,74.443,ot2,YPD-TM,4,1,2,3,0.9967864172569392
5588,74.238,ot2,YPD-TM,4,1,2,4,0.9971122721717056
5589,74.763,ot2,YPD-TM,4,1,2,5,0.9958176272360376
5590,74.325,ot2,YPD-TM,4,1,3,1,0.9980931150711054
5591,74.185,ot2,YPD-TM,4,1,3,2,0.9973917369149894
5592,74.561,ot2,YPD-TM,4,1,3,3,0.9965383587276132
5593,74.222,ot2,YPD-TM,4,1,3,4,0.9972054279188498
5594,74.315,ot2,YPD-TM,4,1,3,5,0.9961662712296082
5595,74.043,ot2,YPD-TM,4,1,4,1,0.99900157858521
5596,74.071,ot2,YPD-TM,4,1,4,2,0.9992580201278902
5597,74.471,ot2,YPD-TM,4,1,4,3,0.9980834695901574
5598,74.579,ot2,YPD-TM,4,1,4,4,0.9979126246069444
5599,74.471,ot2,YPD-TM,4,1,4,5,0.99785611877102
5600,74.085,ot2,YPD-TM,4,1,5,1,1.000026996746892
5601,74.132,ot2,YPD-TM,4,1,5,2,1.0004588517908717
5602,74.196,ot2,YPD-TM,4,1,5,3,1.0000808734330773
5603,75.072,ot2,YPD-TM,4,1,5,4,0.9995872335326154
5604,74.876,ot2,YPD-TM,4,1,5,5,0.998453168337956
5605,74.235,ot2,YPD-TM,4,1,6,1,0.9993672760561104
5606,74.022,ot2,YPD-TM,4,1,6,2,0.9998244073748904
5607,74.412,ot2,YPD-TM,4,1,6,3,1.0002016210331062
5608,74.347,ot2,YPD-TM,4,1,6,4,0.9995563323474052
5609,74.785,ot2,YPD-TM,4,1,6,5,0.9987713182953376
5610,79.019,ot2,YPD-TM,4,2,1,1,1.00091200425602
5611,77.329,ot2,YPD-TM,4,2,1,2,0.999780208414139
5612,77.223,ot2,YPD-TM,4,2,1,3,0.9993400108704092
5613,77.757,ot2,YPD-TM,4,2,1,4,0.9987925652849676
5614,78.743,ot2,YPD-TM,4,2,1,5,0.9977951518684186
5615,77.876,ot2,YPD-TM,4,2,2,1,1.001195634007431
5616,76.766,ot2,YPD-TM,4,2,2,2,1.0005343760182472
5617,76.904,ot2,YPD-TM,4,2,2,3,0.998325393013384
5618,76.746,ot2,YPD-TM,4,2,2,4,0.998049313358302
5619,77.047,ot2,YPD-TM,4,2,2,5,0.9968559968948116
5620,77.196,ot2,YPD-TM,4,2,3,1,1.001686865803337
5621,77.207,ot2,YPD-TM,4,2,3,2,1.0
5622,76.565,ot2,YPD-TM,4,2,3,3,0.9993212994505136
5623,76.72,ot2,YPD-TM,4,2,3,4,0.9967778817170772
5624,76.597,ot2,YPD-TM,4,2,3,5,0.996033913292242
5625,77.614,ot2,YPD-TM,4,2,4,1,1.0025187615443238
5626,77.589,ot2,YPD-TM,4,2,4,2,0.9995233555767395
5627,77.608,ot2,YPD-TM,4,2,4,3,1.000206206825446
5628,77.113,ot2,YPD-TM,4,2,4,4,0.9990024614587382
5629,76.678,ot2,YPD-TM,4,2,4,5,0.9971001677481436
5630,77.308,ot2,YPD-TM,4,2,5,1,1.0011396011396012
5631,77.651,ot2,YPD-TM,4,2,5,2,1.0000386358953224
5632,77.465,ot2,YPD-TM,4,2,5,3,0.9988652921228064
5633,77.502,ot2,YPD-TM,4,2,5,4,0.9979526403213969
5634,77.103,ot2,YPD-TM,4,2,5,5,0.9971805848346504
5635,79.062,ot2,YPD-TM,4,2,6,1,1.0051361590683718
5636,77.506,ot2,YPD-TM,4,2,6,2,1.003106152770947
5637,76.925,ot2,YPD-TM,4,2,6,3,0.9998310327796408
5638,77.648,ot2,YPD-TM,4,2,6,4,1.000103039670273
5639,77.288,ot2,YPD-TM,4,2,6,5,0.9987723401780751
5640,76.61,ot2,YPD-TM,5,1,1,1,0.9972014318255776
